start,event,end,fclass,rads,is_analyzable,s_time,e_time
2023-02-14 21:13:00,2023-02-14 21:25:00,2023-02-14 21:37:00,C8.9,-,0,2023-02-14 20:00:00,2023-02-14 23:00:00
2023-02-15 15:52:00,2023-02-15 15:59:00,2023-02-15 16:25:00,C3.7,-,0,2023-02-15 15:00:00,2023-02-15 17:00:00
2023-02-15 17:31:00,2023-02-15 17:38:00,2023-02-15 17:42:00,C2.0,-,0,2023-02-15 17:00:00,2023-02-15 19:00:00
2023-02-15 17:42:00,2023-02-15 17:50:00,2023-02-15 17:54:00,C2.4,-,0,2023-02-15 17:00:00,2023-02-15 19:00:00
2023-02-15 19:23:00,2023-02-15 19:35:00,2023-02-15 19:42:00,C2.5,-,0,2023-02-15 18:00:00,2023-02-15 21:00:00
2023-02-15 19:49:00,2023-02-15 20:03:00,2023-02-15 20:18:00,C3.4,-,0,2023-02-15 19:00:00,2023-02-15 21:00:00
2023-02-15 21:05:00,2023-02-15 21:14:00,2023-02-15 21:18:00,M1.0,-,0,2023-02-15 20:00:00,2023-02-15 22:00:00
2023-02-15 23:27:00,2023-02-15 23:39:00,2023-02-15 23:49:00,C2.3,-,0,2023-02-15 22:00:00,2023-02-16 01:00:00
2023-02-16 16:45:00,2023-02-16 16:52:00,2023-02-16 16:58:00,C1.7,-,0,2023-02-16 16:00:00,2023-02-16 18:00:00
2023-02-16 18:34:00,2023-02-16 18:55:00,2023-02-16 19:03:00,C2.9,-,0,2023-02-16 18:00:00,2023-02-16 20:00:00
2023-02-16 19:03:00,2023-02-16 19:07:00,2023-02-16 19:11:00,C2.9,-,0,2023-02-16 18:00:00,2023-02-16 20:00:00
2023-02-16 20:39:00,2023-02-16 21:16:00,2023-02-16 22:03:00,C9.1,-,0,2023-02-16 20:00:00,2023-02-16 23:00:00
2023-02-17 19:38:00,2023-02-17 20:16:00,2023-02-17 20:50:00,X2.2,-,0,2023-02-17 19:00:00,2023-02-17 22:00:00
2023-02-18 18:31:00,2023-02-18 18:36:00,2023-02-18 18:41:00,C7.6,-,0,2023-02-18 18:00:00,2023-02-18 20:00:00
2023-02-18 22:14:00,2023-02-18 22:21:00,2023-02-18 22:25:00,C2.7,-,0,2023-02-18 21:00:00,2023-02-18 23:00:00
2023-02-19 14:50:00,2023-02-19 15:01:00,2023-02-19 15:12:00,C2.6,-,0,2023-02-19 14:00:00,2023-02-19 16:00:00
2023-02-19 15:42:00,2023-02-19 15:50:00,2023-02-19 15:59:00,C2.1,-,0,2023-02-19 15:00:00,2023-02-19 17:00:00
2023-02-19 17:09:00,2023-02-19 17:22:00,2023-02-19 17:36:00,C2.5,-,0,2023-02-19 16:00:00,2023-02-19 19:00:00
2023-02-19 18:53:00,2023-02-19 19:01:00,2023-02-19 19:07:00,C5.7,-,0,2023-02-19 18:00:00,2023-02-19 20:00:00
2023-02-19 20:54:00,2023-02-19 21:03:00,2023-02-19 21:10:00,C4.7,-,0,2023-02-19 20:00:00,2023-02-19 22:00:00
2023-02-20 14:47:00,2023-02-20 14:58:00,2023-02-20 15:03:00,M4.4,-,0,2023-02-20 14:00:00,2023-02-20 16:00:00
2023-02-20 16:22:00,2023-02-20 16:26:00,2023-02-20 16:31:00,C3.1,-,0,2023-02-20 15:00:00,2023-02-20 18:00:00
2023-02-20 17:37:00,2023-02-20 17:43:00,2023-02-20 17:47:00,C5.4,-,0,2023-02-20 17:00:00,2023-02-20 19:00:00
2023-02-20 19:05:00,2023-02-20 19:12:00,2023-02-20 19:18:00,C2.8,-,0,2023-02-20 18:00:00,2023-02-20 20:00:00
2023-02-20 21:58:00,2023-02-20 22:03:00,2023-02-20 22:07:00,C1.9,-,0,2023-02-20 21:00:00,2023-02-20 23:00:00
2023-02-20 22:14:00,2023-02-20 22:23:00,2023-02-20 22:32:00,C2.8,-,0,2023-02-20 21:00:00,2023-02-21 00:00:00
2023-02-20 23:19:00,2023-02-20 23:27:00,2023-02-20 23:36:00,C2.1,-,0,2023-02-20 22:00:00,2023-02-21 01:00:00
2023-02-21 14:20:00,2023-02-21 14:27:00,2023-02-21 14:32:00,C2.6,-,0,2023-02-21 13:00:00,2023-02-21 16:00:00
2023-02-21 18:26:00,2023-02-21 18:38:00,2023-02-21 18:47:00,C4.0,-,0,2023-02-21 17:00:00,2023-02-21 20:00:00
2023-02-21 19:23:00,2023-02-21 19:36:00,2023-02-21 19:50:00,C6.3,-,0,2023-02-21 18:00:00,2023-02-21 21:00:00
2023-02-21 19:57:00,2023-02-21 20:17:00,2023-02-21 20:30:00,M5.0,-,0,2023-02-21 19:00:00,2023-02-21 22:00:00
2023-02-21 21:01:00,2023-02-21 21:07:00,2023-02-21 21:18:00,C7.3,-,0,2023-02-21 20:00:00,2023-02-21 22:00:00
2023-02-21 21:43:00,2023-02-21 21:51:00,2023-02-21 21:59:00,C8.3,-,0,2023-02-21 21:00:00,2023-02-21 23:00:00
2023-02-21 23:53:00,2023-02-21 23:59:00,2023-02-22 00:06:00,C4.6,-,0,2023-02-21 23:00:00,2023-02-22 01:00:00
2023-02-21 23:53:00,2023-02-21 23:59:00,2023-02-22 00:06:00,C4.6,-,0,2023-02-21 23:00:00,2023-02-22 01:00:00
2023-02-22 16:46:00,2023-02-22 16:54:00,2023-02-22 17:09:00,C2.6,-,0,2023-02-22 16:00:00,2023-02-22 18:00:00
2023-02-22 22:52:00,2023-02-22 23:01:00,2023-02-22 23:09:00,C2.8,-,0,2023-02-22 22:00:00,2023-02-23 00:00:00
2023-02-23 14:24:00,2023-02-23 14:34:00,2023-02-23 14:46:00,C4.3,-,0,2023-02-23 13:00:00,2023-02-23 16:00:00
2023-02-23 15:04:00,2023-02-23 15:13:00,2023-02-23 15:18:00,C7.5,-,0,2023-02-23 14:00:00,2023-02-23 16:00:00
2023-02-23 17:52:00,2023-02-23 18:19:00,2023-02-23 18:26:00,C8.9,-,0,2023-02-23 17:00:00,2023-02-23 19:00:00
2023-02-23 23:07:00,2023-02-23 23:13:00,2023-02-23 23:17:00,C6.2,-,0,2023-02-23 22:00:00,2023-02-24 00:00:00
2023-02-24 17:11:00,2023-02-24 17:15:00,2023-02-24 17:20:00,M1.1,-,0,2023-02-24 16:00:00,2023-02-24 18:00:00
2023-02-24 20:03:00,2023-02-24 20:30:00,2023-02-24 21:29:00,M3.7,-,0,2023-02-24 19:00:00,2023-02-24 22:00:00
2023-02-25 15:02:00,2023-02-25 15:09:00,2023-02-25 15:13:00,C2.2,-,0,2023-02-25 14:00:00,2023-02-25 16:00:00
2023-02-25 15:34:00,2023-02-25 15:40:00,2023-02-25 15:46:00,M1.0,-,0,2023-02-25 15:00:00,2023-02-25 17:00:00
2023-02-25 18:40:00,2023-02-25 19:44:00,2023-02-25 20:27:00,M6.3,-,0,2023-02-25 18:00:00,2023-02-25 21:00:00
2023-02-26 19:10:00,2023-02-26 19:23:00,2023-02-26 19:31:00,C2.8,-,0,2023-02-26 18:00:00,2023-02-26 21:00:00
2023-02-26 20:45:00,2023-02-26 20:53:00,2023-02-26 20:57:00,C1.9,-,0,2023-02-26 20:00:00,2023-02-26 22:00:00
2023-02-26 20:57:00,2023-02-26 21:06:00,2023-02-26 21:12:00,C2.0,-,0,2023-02-26 20:00:00,2023-02-26 22:00:00
2023-02-26 21:13:00,2023-02-26 21:18:00,2023-02-26 21:22:00,C2.5,-,0,2023-02-26 20:00:00,2023-02-26 22:00:00
2023-02-26 22:39:00,2023-02-26 22:43:00,2023-02-26 22:48:00,C1.8,-,0,2023-02-26 22:00:00,2023-02-27 00:00:00
2023-02-28 16:05:00,2023-02-28 16:22:00,2023-02-28 16:42:00,C5.8,-,0,2023-02-28 15:00:00,2023-02-28 18:00:00
2023-02-28 17:35:00,2023-02-28 17:50:00,2023-02-28 17:56:00,M8.6,-,0,2023-02-28 17:00:00,2023-02-28 19:00:00
2023-02-28 22:21:00,2023-02-28 22:34:00,2023-02-28 22:50:00,C4.3,-,0,2023-02-28 21:00:00,2023-03-01 00:00:00
2023-03-01 19:28:00,2023-03-01 19:36:00,2023-03-01 19:44:00,C2.0,-,0,2023-03-01 18:00:00,2023-03-01 21:00:00
2023-03-01 23:18:00,2023-03-01 23:22:00,2023-03-01 23:28:00,C2.7,-,0,2023-03-01 22:00:00,2023-03-02 00:00:00
2023-03-02 21:05:00,2023-03-02 21:16:00,2023-03-02 21:25:00,M3.8,-,0,2023-03-02 20:00:00,2023-03-02 22:00:00
2023-03-03 14:26:00,2023-03-03 14:31:00,2023-03-03 14:35:00,C3.9,-,0,2023-03-03 13:00:00,2023-03-03 16:00:00
2023-03-03 14:48:00,2023-03-03 15:12:00,2023-03-03 15:46:00,C9.1,-,0,2023-03-03 14:00:00,2023-03-03 17:00:00
2023-03-03 17:42:00,2023-03-03 17:52:00,2023-03-03 17:59:00,X2.1,-,0,2023-03-03 17:00:00,2023-03-03 19:00:00
2023-03-03 23:13:00,2023-03-03 23:19:00,2023-03-03 23:23:00,C3.1,-,0,2023-03-03 22:00:00,2023-03-04 00:00:00
2023-03-04 14:35:00,2023-03-04 14:40:00,2023-03-04 14:44:00,C4.8,-,0,2023-03-04 14:00:00,2023-03-04 16:00:00
2023-03-04 15:19:00,2023-03-04 15:57:00,2023-03-04 16:26:00,M5.2,-,0,2023-03-04 14:00:00,2023-03-04 17:00:00
2023-03-04 19:50:00,2023-03-04 19:57:00,2023-03-04 20:01:00,C4.8,-,0,2023-03-04 19:00:00,2023-03-04 21:00:00
2023-03-04 20:25:00,2023-03-04 20:31:00,2023-03-04 20:51:00,C6.5,-,0,2023-03-04 19:00:00,2023-03-04 22:00:00
2023-03-04 22:00:00,2023-03-04 22:10:00,2023-03-04 22:18:00,C4.2,-,0,2023-03-04 21:00:00,2023-03-04 23:00:00
2023-03-04 23:33:00,2023-03-04 23:40:00,2023-03-04 23:44:00,C3.3,-,0,2023-03-04 23:00:00,2023-03-05 01:00:00
2023-03-05 16:24:00,2023-03-05 16:41:00,2023-03-05 16:53:00,M1.0,-,0,2023-03-05 15:00:00,2023-03-05 18:00:00
2023-03-05 16:53:00,2023-03-05 17:01:00,2023-03-05 17:11:00,M1.0,-,0,2023-03-05 16:00:00,2023-03-05 18:00:00
2023-03-05 19:23:00,2023-03-05 19:33:00,2023-03-05 19:44:00,C3.8,-,0,2023-03-05 18:00:00,2023-03-05 21:00:00
2023-03-05 20:54:00,2023-03-05 21:02:00,2023-03-05 21:17:00,C2.1,-,0,2023-03-05 20:00:00,2023-03-05 22:00:00
2023-03-05 21:29:00,2023-03-05 21:36:00,2023-03-05 21:41:00,M5.0,-,0,2023-03-05 20:00:00,2023-03-05 23:00:00
2023-03-06 14:19:00,2023-03-06 14:24:00,2023-03-06 14:30:00,C4.2,-,0,2023-03-06 13:00:00,2023-03-06 16:00:00
2023-03-06 14:30:00,2023-03-06 14:42:00,2023-03-06 14:49:00,C7.2,-,0,2023-03-06 14:00:00,2023-03-06 16:00:00
2023-03-06 17:05:00,2023-03-06 17:14:00,2023-03-06 17:24:00,C2.3,-,0,2023-03-06 16:00:00,2023-03-06 18:00:00
2023-03-06 17:24:00,2023-03-06 17:50:00,2023-03-06 18:10:00,M1.0,-,0,2023-03-06 16:00:00,2023-03-06 19:00:00
2023-03-07 17:33:00,2023-03-07 17:49:00,2023-03-07 18:24:00,C2.6,-,0,2023-03-07 17:00:00,2023-03-07 19:00:00
2023-03-08 16:21:00,2023-03-08 16:35:00,2023-03-08 16:53:00,C2.0,-,0,2023-03-08 15:00:00,2023-03-08 18:00:00
2023-03-08 19:27:00,2023-03-08 19:44:00,2023-03-08 20:11:00,C3.7,-,0,2023-03-08 18:00:00,2023-03-08 21:00:00
2023-03-08 22:35:00,2023-03-08 22:44:00,2023-03-08 22:52:00,M1.3,-,0,2023-03-08 22:00:00,2023-03-09 00:00:00
2023-03-09 14:02:00,2023-03-09 14:14:00,2023-03-09 14:30:00,C3.5,-,0,2023-03-09 13:00:00,2023-03-09 16:00:00
2023-03-09 14:50:00,2023-03-09 14:58:00,2023-03-09 15:07:00,C3.7,-,0,2023-03-09 14:00:00,2023-03-09 16:00:00
2023-03-09 18:10:00,2023-03-09 18:16:00,2023-03-09 18:23:00,C2.4,-,0,2023-03-09 17:00:00,2023-03-09 19:00:00
2023-03-09 18:24:00,2023-03-09 18:30:00,2023-03-09 18:36:00,C2.6,-,0,2023-03-09 17:00:00,2023-03-09 20:00:00
2023-03-09 19:59:00,2023-03-09 20:11:00,2023-03-09 20:17:00,C3.1,-,0,2023-03-09 19:00:00,2023-03-09 21:00:00
2023-03-09 20:17:00,2023-03-09 20:24:00,2023-03-09 20:32:00,C6.2,-,0,2023-03-09 19:00:00,2023-03-09 22:00:00
2023-03-09 20:56:00,2023-03-09 21:09:00,2023-03-09 21:25:00,C2.9,-,0,2023-03-09 20:00:00,2023-03-09 22:00:00
2023-03-09 23:21:00,2023-03-09 23:31:00,2023-03-09 23:42:00,C3.4,-,0,2023-03-09 22:00:00,2023-03-10 01:00:00
2023-03-10 14:38:00,2023-03-10 14:55:00,2023-03-10 15:11:00,C3.2,-,0,2023-03-10 14:00:00,2023-03-10 16:00:00
2023-03-11 14:54:00,2023-03-11 15:01:00,2023-03-11 15:14:00,C1.6,-,0,2023-03-11 14:00:00,2023-03-11 16:00:00
2023-03-14 22:16:00,2023-03-14 22:26:00,2023-03-14 22:37:00,C1.2,-,0,2023-03-14 21:00:00,2023-03-15 00:00:00
2023-03-17 15:04:00,2023-03-17 15:07:00,2023-03-17 15:11:00,M1.0,-,0,2023-03-17 14:00:00,2023-03-17 16:00:00
2023-03-19 17:04:00,2023-03-19 17:07:00,2023-03-19 17:11:00,C1.8,-,0,2023-03-19 16:00:00,2023-03-19 18:00:00
2023-03-19 17:59:00,2023-03-19 18:09:00,2023-03-19 18:13:00,C4.9,-,0,2023-03-19 17:00:00,2023-03-19 19:00:00
2023-03-19 19:02:00,2023-03-19 19:07:00,2023-03-19 19:11:00,C2.2,-,0,2023-03-19 18:00:00,2023-03-19 20:00:00
2023-03-20 14:07:00,2023-03-20 15:34:00,2023-03-20 18:14:00,C4.4,-,0,2023-03-20 13:00:00,2023-03-20 19:00:00
2023-03-21 22:07:00,2023-03-21 22:13:00,2023-03-21 22:17:00,C1.5,-,0,2023-03-21 21:00:00,2023-03-21 23:00:00
2023-03-21 23:49:00,2023-03-21 23:57:00,2023-03-22 00:01:00,C1.7,-,0,2023-03-21 23:00:00,2023-03-22 01:00:00
2023-03-21 23:49:00,2023-03-21 23:57:00,2023-03-22 00:01:00,C1.7,-,0,2023-03-21 23:00:00,2023-03-22 01:00:00
2023-03-22 15:39:00,2023-03-22 16:05:00,2023-03-22 16:24:00,C1.7,-,0,2023-03-22 15:00:00,2023-03-22 17:00:00
2023-03-22 19:09:00,2023-03-22 19:57:00,2023-03-22 21:00:00,C2.5,-,0,2023-03-22 18:00:00,2023-03-22 22:00:00
2023-03-24 16:41:00,2023-03-24 16:50:00,2023-03-24 17:06:00,C1.1,-,0,2023-03-24 16:00:00,2023-03-24 18:00:00
2023-03-26 14:35:00,2023-03-26 14:42:00,2023-03-26 14:48:00,C1.3,-,0,2023-03-26 14:00:00,2023-03-26 16:00:00
2023-03-26 16:58:00,2023-03-26 17:08:00,2023-03-26 17:17:00,C2.9,-,0,2023-03-26 16:00:00,2023-03-26 18:00:00
2023-03-26 21:37:00,2023-03-26 21:41:00,2023-03-26 21:46:00,C1.1,-,0,2023-03-26 21:00:00,2023-03-26 23:00:00
2023-03-27 18:51:00,2023-03-27 19:05:00,2023-03-27 19:26:00,C2.9,-,0,2023-03-27 18:00:00,2023-03-27 20:00:00
2023-03-27 20:20:00,2023-03-27 20:39:00,2023-03-27 21:02:00,C3.5,-,0,2023-03-27 19:00:00,2023-03-27 22:00:00
2023-03-27 21:02:00,2023-03-27 21:09:00,2023-03-27 21:13:00,C3.0,-,0,2023-03-27 20:00:00,2023-03-27 22:00:00
2023-03-28 15:00:00,2023-03-28 15:09:00,2023-03-28 15:17:00,C1.6,-,0,2023-03-28 14:00:00,2023-03-28 16:00:00
2023-03-28 15:37:00,2023-03-28 15:47:00,2023-03-28 15:58:00,C2.3,-,0,2023-03-28 15:00:00,2023-03-28 17:00:00
2023-03-28 18:54:00,2023-03-28 19:07:00,2023-03-28 19:20:00,C2.6,-,0,2023-03-28 18:00:00,2023-03-28 20:00:00
2023-03-28 21:38:00,2023-03-28 21:52:00,2023-03-28 22:06:00,C2.2,-,0,2023-03-28 21:00:00,2023-03-28 23:00:00
2023-03-28 23:01:00,2023-03-28 23:12:00,2023-03-28 23:22:00,C2.7,-,0,2023-03-28 22:00:00,2023-03-29 00:00:00
2023-03-29 13:47:00,2023-03-29 14:07:00,2023-03-29 14:15:00,M1.2,-,0,2023-03-29 13:00:00,2023-03-29 15:00:00
2023-03-29 15:58:00,2023-03-29 16:12:00,2023-03-29 16:14:00,C5.6,-,0,2023-03-29 15:00:00,2023-03-29 17:00:00
2023-03-29 16:14:00,2023-03-29 16:25:00,2023-03-29 16:32:00,C6.6,-,0,2023-03-29 15:00:00,2023-03-29 18:00:00
2023-03-29 23:35:00,2023-03-29 23:47:00,2023-03-29 23:58:00,M1.1,-,0,2023-03-29 23:00:00,2023-03-30 01:00:00
2023-03-30 14:16:00,2023-03-30 14:24:00,2023-03-30 14:30:00,C1.3,-,0,2023-03-30 13:00:00,2023-03-30 16:00:00
2023-03-30 19:39:00,2023-03-30 19:48:00,2023-03-30 19:55:00,C2.8,-,0,2023-03-30 19:00:00,2023-03-30 21:00:00
2023-03-30 23:08:00,2023-03-30 23:26:00,2023-03-30 23:44:00,C1.9,-,0,2023-03-30 22:00:00,2023-03-31 01:00:00
2023-03-31 14:18:00,2023-03-31 14:46:00,2023-03-31 15:10:00,C1.6,-,0,2023-03-31 13:00:00,2023-03-31 16:00:00
2023-03-31 17:18:00,2023-03-31 17:25:00,2023-03-31 17:32:00,C1.1,-,0,2023-03-31 16:00:00,2023-03-31 19:00:00
2023-04-02 20:18:00,2023-04-02 20:29:00,2023-04-02 20:39:00,C1.8,-,0,2023-04-02 19:00:00,2023-04-02 22:00:00
2023-04-05 15:36:00,2023-04-05 15:43:00,2023-04-05 15:57:00,C9.0,-,0,2023-04-05 15:00:00,2023-04-05 17:00:00
2023-04-05 17:41:00,2023-04-05 17:52:00,2023-04-05 18:01:00,C1.7,-,0,2023-04-05 17:00:00,2023-04-05 19:00:00
2023-04-05 18:01:00,2023-04-05 18:09:00,2023-04-05 18:13:00,C1.4,-,0,2023-04-05 17:00:00,2023-04-05 19:00:00
2023-04-06 13:21:00,2023-04-06 14:00:00,2023-04-06 14:29:00,C3.9,-,0,2023-04-06 12:00:00,2023-04-06 15:00:00
2023-04-07 16:27:00,2023-04-07 16:37:00,2023-04-07 16:41:00,C1.1,-,0,2023-04-07 15:00:00,2023-04-07 18:00:00
2023-04-07 20:14:00,2023-04-07 20:22:00,2023-04-07 20:27:00,C1.7,-,0,2023-04-07 19:00:00,2023-04-07 21:00:00
2023-04-07 20:33:00,2023-04-07 20:42:00,2023-04-07 20:46:00,C2.5,-,0,2023-04-07 20:00:00,2023-04-07 22:00:00
2023-04-08 14:06:00,2023-04-08 14:14:00,2023-04-08 14:18:00,C1.4,-,0,2023-04-08 13:00:00,2023-04-08 15:00:00
2023-04-08 17:22:00,2023-04-08 17:28:00,2023-04-08 17:32:00,C1.5,-,0,2023-04-08 16:00:00,2023-04-08 19:00:00
2023-04-08 18:37:00,2023-04-08 18:49:00,2023-04-08 19:16:00,C1.9,-,0,2023-04-08 18:00:00,2023-04-08 20:00:00
2023-04-08 19:16:00,2023-04-08 19:21:00,2023-04-08 19:25:00,C2.0,-,0,2023-04-08 18:00:00,2023-04-08 20:00:00
2023-04-08 19:37:00,2023-04-08 19:40:00,2023-04-08 19:44:00,C1.9,-,0,2023-04-08 19:00:00,2023-04-08 21:00:00
2023-04-09 14:45:00,2023-04-09 14:53:00,2023-04-09 15:01:00,C3.2,-,0,2023-04-09 14:00:00,2023-04-09 16:00:00
2023-04-09 16:14:00,2023-04-09 16:28:00,2023-04-09 16:32:00,C2.4,-,0,2023-04-09 15:00:00,2023-04-09 18:00:00
2023-04-09 16:32:00,2023-04-09 16:35:00,2023-04-09 16:39:00,C2.8,-,0,2023-04-09 16:00:00,2023-04-09 18:00:00
2023-04-09 18:13:00,2023-04-09 18:27:00,2023-04-09 18:36:00,C3.5,-,0,2023-04-09 17:00:00,2023-04-09 20:00:00
2023-04-09 18:36:00,2023-04-09 18:41:00,2023-04-09 18:46:00,C3.7,-,0,2023-04-09 18:00:00,2023-04-09 20:00:00
2023-04-09 19:16:00,2023-04-09 19:23:00,2023-04-09 19:29:00,C2.0,-,0,2023-04-09 18:00:00,2023-04-09 20:00:00
2023-04-09 20:32:00,2023-04-09 20:39:00,2023-04-09 20:52:00,C1.5,-,0,2023-04-09 20:00:00,2023-04-09 22:00:00
2023-04-09 21:01:00,2023-04-09 21:19:00,2023-04-09 21:28:00,C2.7,-,0,2023-04-09 20:00:00,2023-04-09 22:00:00
2023-04-09 21:28:00,2023-04-09 21:34:00,2023-04-09 21:38:00,C2.4,-,0,2023-04-09 20:00:00,2023-04-09 23:00:00
2023-04-10 14:28:00,2023-04-10 14:36:00,2023-04-10 14:41:00,C1.3,-,0,2023-04-10 13:00:00,2023-04-10 16:00:00
2023-04-10 14:42:00,2023-04-10 14:48:00,2023-04-10 14:54:00,C2.1,-,0,2023-04-10 14:00:00,2023-04-10 16:00:00
2023-04-10 15:35:00,2023-04-10 15:47:00,2023-04-10 15:54:00,C3.3,-,0,2023-04-10 15:00:00,2023-04-10 17:00:00
2023-04-10 16:47:00,2023-04-10 16:54:00,2023-04-10 16:59:00,C1.8,-,0,2023-04-10 16:00:00,2023-04-10 18:00:00
2023-04-10 17:20:00,2023-04-10 17:39:00,2023-04-10 17:47:00,C3.3,-,0,2023-04-10 16:00:00,2023-04-10 19:00:00
2023-04-10 18:49:00,2023-04-10 18:56:00,2023-04-10 19:01:00,C1.9,-,0,2023-04-10 18:00:00,2023-04-10 20:00:00
2023-04-11 14:32:00,2023-04-11 14:41:00,2023-04-11 14:49:00,C2.1,-,0,2023-04-11 14:00:00,2023-04-11 16:00:00
2023-04-11 22:30:00,2023-04-11 22:42:00,2023-04-11 22:56:00,C5.9,-,0,2023-04-11 22:00:00,2023-04-12 00:00:00
2023-04-12 15:38:00,2023-04-12 15:44:00,2023-04-12 15:48:00,C5.2,-,0,2023-04-12 15:00:00,2023-04-12 17:00:00
2023-04-13 18:50:00,2023-04-13 18:57:00,2023-04-13 19:03:00,C2.2,-,0,2023-04-13 18:00:00,2023-04-13 20:00:00
2023-04-13 20:29:00,2023-04-13 20:36:00,2023-04-13 20:42:00,C2.1,-,0,2023-04-13 19:00:00,2023-04-13 22:00:00
2023-04-14 15:43:00,2023-04-14 15:49:00,2023-04-14 15:53:00,C2.3,-,0,2023-04-14 15:00:00,2023-04-14 17:00:00
2023-04-14 16:10:00,2023-04-14 16:18:00,2023-04-14 16:25:00,M1.1,-,0,2023-04-14 15:00:00,2023-04-14 17:00:00
2023-04-14 16:44:00,2023-04-14 16:59:00,2023-04-14 17:08:00,C5.3,-,0,2023-04-14 16:00:00,2023-04-14 18:00:00
2023-04-14 18:50:00,2023-04-14 19:07:00,2023-04-14 19:20:00,C2.9,-,0,2023-04-14 18:00:00,2023-04-14 20:00:00
2023-04-14 19:20:00,2023-04-14 19:26:00,2023-04-14 19:36:00,C3.1,-,0,2023-04-14 18:00:00,2023-04-14 21:00:00
2023-04-14 19:51:00,2023-04-14 19:56:00,2023-04-14 20:00:00,C4.5,-,0,2023-04-14 19:00:00,2023-04-14 21:00:00
2023-04-14 20:39:00,2023-04-14 20:45:00,2023-04-14 20:51:00,C6.2,-,0,2023-04-14 20:00:00,2023-04-14 22:00:00
2023-04-14 20:57:00,2023-04-14 21:01:00,2023-04-14 21:05:00,C5.1,-,0,2023-04-14 20:00:00,2023-04-14 22:00:00
2023-04-15 16:11:00,2023-04-15 16:18:00,2023-04-15 16:25:00,C3.3,-,0,2023-04-15 15:00:00,2023-04-15 17:00:00
2023-04-15 17:12:00,2023-04-15 17:23:00,2023-04-15 17:33:00,C5.4,-,0,2023-04-15 16:00:00,2023-04-15 19:00:00
2023-04-15 21:10:00,2023-04-15 21:22:00,2023-04-15 21:37:00,C3.3,-,0,2023-04-15 20:00:00,2023-04-15 23:00:00
2023-04-16 17:31:00,2023-04-16 17:44:00,2023-04-16 18:00:00,C9.0,-,0,2023-04-16 17:00:00,2023-04-16 19:00:00
2023-04-16 19:44:00,2023-04-16 19:53:00,2023-04-16 20:01:00,C3.7,-,0,2023-04-16 19:00:00,2023-04-16 21:00:00
2023-04-17 14:17:00,2023-04-17 14:31:00,2023-04-17 14:40:00,C6.9,-,0,2023-04-17 13:00:00,2023-04-17 16:00:00
2023-04-18 14:27:00,2023-04-18 14:35:00,2023-04-18 14:54:00,C2.4,-,0,2023-04-18 13:00:00,2023-04-18 16:00:00
2023-04-18 15:21:00,2023-04-18 15:29:00,2023-04-18 15:36:00,C4.8,-,0,2023-04-18 14:00:00,2023-04-18 17:00:00
2023-04-18 18:00:00,2023-04-18 18:13:00,2023-04-18 18:27:00,C3.2,-,0,2023-04-18 17:00:00,2023-04-18 19:00:00
2023-04-18 19:07:00,2023-04-18 19:17:00,2023-04-18 19:24:00,C1.9,-,0,2023-04-18 18:00:00,2023-04-18 20:00:00
2023-04-19 15:54:00,2023-04-19 16:08:00,2023-04-19 16:24:00,C2.7,-,0,2023-04-19 15:00:00,2023-04-19 17:00:00
2023-04-19 16:26:00,2023-04-19 16:38:00,2023-04-19 16:44:00,C3.4,-,0,2023-04-19 15:00:00,2023-04-19 18:00:00
2023-04-20 16:05:00,2023-04-20 16:23:00,2023-04-20 16:33:00,C3.3,-,0,2023-04-20 15:00:00,2023-04-20 18:00:00
2023-04-21 17:44:00,2023-04-21 18:12:00,2023-04-21 18:44:00,M1.7,-,0,2023-04-21 17:00:00,2023-04-21 20:00:00
2023-04-21 22:12:00,2023-04-21 22:23:00,2023-04-21 22:30:00,C4.0,-,0,2023-04-21 21:00:00,2023-04-22 00:00:00
2023-04-22 15:52:00,2023-04-22 16:01:00,2023-04-22 16:18:00,C2.0,-,0,2023-04-22 15:00:00,2023-04-22 17:00:00
2023-04-23 17:06:00,2023-04-23 17:11:00,2023-04-23 17:15:00,C1.1,-,0,2023-04-23 16:00:00,2023-04-23 18:00:00
2023-04-24 16:14:00,2023-04-24 16:22:00,2023-04-24 16:29:00,C1.1,-,0,2023-04-24 15:00:00,2023-04-24 17:00:00
2023-04-24 17:19:00,2023-04-24 17:27:00,2023-04-24 17:31:00,C1.5,-,0,2023-04-24 16:00:00,2023-04-24 19:00:00
2023-04-26 14:10:00,2023-04-26 14:23:00,2023-04-26 14:31:00,C2.5,-,0,2023-04-26 13:00:00,2023-04-26 16:00:00
2023-04-27 16:02:00,2023-04-27 16:16:00,2023-04-27 16:27:00,C1.7,-,0,2023-04-27 15:00:00,2023-04-27 17:00:00
2023-04-28 15:23:00,2023-04-28 16:00:00,2023-04-28 16:15:00,C6.8,-,0,2023-04-28 14:00:00,2023-04-28 17:00:00
2023-04-28 17:17:00,2023-04-28 17:28:00,2023-04-28 17:34:00,C2.6,-,0,2023-04-28 16:00:00,2023-04-28 19:00:00
2023-04-28 18:13:00,2023-04-28 18:18:00,2023-04-28 18:22:00,C4.2,-,0,2023-04-28 17:00:00,2023-04-28 19:00:00
2023-04-28 19:14:00,2023-04-28 19:21:00,2023-04-28 19:36:00,C3.1,-,0,2023-04-28 18:00:00,2023-04-28 21:00:00
