start,event,end,fclass,rads,is_analyzable,s_time,e_time
2022-04-22 15:02:00,2022-04-22 15:08:00,2022-04-22 15:17:00,C2.0,-,0,2022-04-22 14:00:00,2022-04-22 16:00:00
2022-04-22 21:58:00,2022-04-22 22:07:00,2022-04-22 22:13:00,C2.4,-,0,2022-04-22 21:00:00,2022-04-22 23:00:00
2022-04-23 16:05:00,2022-04-23 16:13:00,2022-04-23 16:19:00,C1.3,-,0,2022-04-23 15:00:00,2022-04-23 17:00:00
2022-04-23 19:18:00,2022-04-23 19:42:00,2022-04-23 19:53:00,C2.5,-,0,2022-04-23 18:00:00,2022-04-23 21:00:00
2022-04-23 20:45:00,2022-04-23 20:53:00,2022-04-23 21:01:00,C1.2,-,0,2022-04-23 20:00:00,2022-04-23 22:00:00
2022-04-23 21:43:00,2022-04-23 21:49:00,2022-04-23 21:56:00,C1.4,-,0,2022-04-23 21:00:00,2022-04-23 23:00:00
2022-04-23 23:43:00,2022-04-23 23:54:00,2022-04-24 00:05:00,C1.5,-,0,2022-04-23 23:00:00,2022-04-24 01:00:00
2022-04-23 23:43:00,2022-04-23 23:54:00,2022-04-24 00:05:00,C1.5,-,0,2022-04-23 23:00:00,2022-04-24 01:00:00
2022-04-24 20:55:00,2022-04-24 21:06:00,2022-04-24 21:12:00,C2.7,-,0,2022-04-24 20:00:00,2022-04-24 22:00:00
2022-04-25 14:30:00,2022-04-25 14:37:00,2022-04-25 14:41:00,C1.2,-,0,2022-04-25 14:00:00,2022-04-25 16:00:00
2022-04-25 16:00:00,2022-04-25 16:18:00,2022-04-25 16:46:00,C3.0,-,0,2022-04-25 15:00:00,2022-04-25 18:00:00
2022-04-25 17:24:00,2022-04-25 17:35:00,2022-04-25 17:45:00,C6.8,-,0,2022-04-25 16:00:00,2022-04-25 19:00:00
2022-04-25 20:38:00,2022-04-25 21:10:00,2022-04-25 22:08:00,C4.8,-,0,2022-04-25 20:00:00,2022-04-25 23:00:00
2022-04-26 16:16:00,2022-04-26 16:24:00,2022-04-26 16:31:00,C3.9,-,0,2022-04-26 15:00:00,2022-04-26 18:00:00
2022-04-26 19:02:00,2022-04-26 19:10:00,2022-04-26 19:15:00,C1.1,-,0,2022-04-26 18:00:00,2022-04-26 20:00:00
2022-04-27 14:14:00,2022-04-27 14:54:00,2022-04-28 01:27:00,C7.6,-,0,2022-04-27 13:00:00,2022-04-28 02:00:00
2022-04-27 14:14:00,2022-04-27 14:54:00,2022-04-28 01:27:00,C7.6,-,0,2022-04-27 13:00:00,2022-04-28 02:00:00
2022-04-28 14:08:00,2022-04-28 14:15:00,2022-04-28 14:21:00,C1.1,-,0,2022-04-28 13:00:00,2022-04-28 15:00:00
2022-04-28 17:56:00,2022-04-28 18:12:00,2022-04-28 18:36:00,C3.7,-,0,2022-04-28 17:00:00,2022-04-28 20:00:00
2022-04-28 23:45:00,2022-04-28 23:52:00,2022-04-29 00:05:00,C1.2,-,0,2022-04-28 23:00:00,2022-04-29 01:00:00
2022-04-28 23:45:00,2022-04-28 23:52:00,2022-04-29 00:05:00,C1.2,-,0,2022-04-28 23:00:00,2022-04-29 01:00:00
2022-04-29 16:40:00,2022-04-29 16:48:00,2022-04-29 16:54:00,C1.9,-,0,2022-04-29 16:00:00,2022-04-29 18:00:00
2022-04-29 18:01:00,2022-04-29 18:10:00,2022-04-29 18:22:00,M1.2,-,0,2022-04-29 17:00:00,2022-04-29 19:00:00
2022-04-29 22:42:00,2022-04-29 22:56:00,2022-04-29 23:14:00,C3.0,-,0,2022-04-29 22:00:00,2022-04-30 00:00:00
2022-04-30 17:33:00,2022-04-30 17:38:00,2022-04-30 17:42:00,C3.2,-,0,2022-04-30 17:00:00,2022-04-30 19:00:00
2022-04-30 18:12:00,2022-04-30 18:25:00,2022-04-30 18:44:00,C4.0,-,0,2022-04-30 17:00:00,2022-04-30 20:00:00
2022-04-30 18:55:00,2022-04-30 19:06:00,2022-04-30 19:23:00,C3.9,-,0,2022-04-30 18:00:00,2022-04-30 20:00:00
2022-04-30 19:42:00,2022-04-30 19:47:00,2022-04-30 19:54:00,M1.9,-,0,2022-04-30 19:00:00,2022-04-30 21:00:00
2022-04-30 20:13:00,2022-04-30 20:19:00,2022-04-30 20:23:00,C2.5,-,0,2022-04-30 19:00:00,2022-04-30 21:00:00
2022-04-30 21:47:00,2022-04-30 21:59:00,2022-04-30 22:15:00,C2.9,-,0,2022-04-30 21:00:00,2022-04-30 23:00:00
2022-05-01 18:07:00,2022-05-01 18:32:00,2022-05-01 18:52:00,C1.7,-,0,2022-05-01 17:00:00,2022-05-01 20:00:00
2022-05-01 22:03:00,2022-05-01 22:18:00,2022-05-01 22:35:00,C2.5,-,0,2022-05-01 21:00:00,2022-05-02 00:00:00
2022-05-02 18:55:00,2022-05-02 19:20:00,2022-05-02 19:44:00,C3.2,-,0,2022-05-02 18:00:00,2022-05-02 21:00:00
2022-05-03 18:45:00,2022-05-03 18:53:00,2022-05-03 18:57:00,C1.5,-,0,2022-05-03 18:00:00,2022-05-03 20:00:00
2022-05-03 21:00:00,2022-05-03 21:11:00,2022-05-03 21:29:00,C2.4,-,0,2022-05-03 20:00:00,2022-05-03 22:00:00
2022-05-04 15:42:00,2022-05-04 15:48:00,2022-05-04 15:57:00,C2.8,-,0,2022-05-04 15:00:00,2022-05-04 17:00:00
2022-05-04 16:25:00,2022-05-04 16:32:00,2022-05-04 16:40:00,M1.1,-,0,2022-05-04 15:00:00,2022-05-04 18:00:00
2022-05-04 18:20:00,2022-05-04 18:30:00,2022-05-04 18:41:00,C3.0,-,0,2022-05-04 17:00:00,2022-05-04 20:00:00
2022-05-04 18:55:00,2022-05-04 19:05:00,2022-05-04 19:13:00,C8.6,-,0,2022-05-04 18:00:00,2022-05-04 20:00:00
2022-05-04 19:31:00,2022-05-04 19:37:00,2022-05-04 19:41:00,C4.1,-,0,2022-05-04 19:00:00,2022-05-04 21:00:00
2022-05-04 19:40:00,2022-05-04 19:48:00,2022-05-04 20:03:00,M1.5,-,0,2022-05-04 19:00:00,2022-05-04 21:00:00
2022-05-04 20:09:00,2022-05-04 20:27:00,2022-05-04 20:36:00,M1.6,-,0,2022-05-04 19:00:00,2022-05-04 22:00:00
2022-05-04 22:05:00,2022-05-04 22:09:00,2022-05-04 22:15:00,C1.4,-,0,2022-05-04 21:00:00,2022-05-04 23:00:00
2022-05-04 22:48:00,2022-05-04 22:59:00,2022-05-04 23:20:00,C3.0,-,0,2022-05-04 22:00:00,2022-05-05 00:00:00
2022-05-05 14:02:00,2022-05-05 14:10:00,2022-05-05 14:14:00,M2.7,-,0,2022-05-05 13:00:00,2022-05-05 15:00:00
2022-05-05 15:30:00,2022-05-05 15:39:00,2022-05-05 15:43:00,C3.4,-,0,2022-05-05 15:00:00,2022-05-05 17:00:00
2022-05-05 16:02:00,2022-05-05 16:12:00,2022-05-05 16:21:00,C1.4,-,0,2022-05-05 15:00:00,2022-05-05 17:00:00
2022-05-05 18:01:00,2022-05-05 18:04:00,2022-05-05 18:10:00,C1.4,-,0,2022-05-05 17:00:00,2022-05-05 19:00:00
2022-05-05 18:25:00,2022-05-05 18:32:00,2022-05-05 18:37:00,C1.3,-,0,2022-05-05 17:00:00,2022-05-05 20:00:00
2022-05-05 19:04:00,2022-05-05 19:09:00,2022-05-05 19:18:00,C1.7,-,0,2022-05-05 18:00:00,2022-05-05 20:00:00
2022-05-05 22:15:00,2022-05-05 22:20:00,2022-05-05 22:27:00,C2.4,-,0,2022-05-05 21:00:00,2022-05-05 23:00:00
2022-05-05 22:59:00,2022-05-05 23:03:00,2022-05-05 23:09:00,C2.6,-,0,2022-05-05 22:00:00,2022-05-06 00:00:00
2022-05-05 23:32:00,2022-05-05 23:37:00,2022-05-05 23:44:00,C1.7,-,0,2022-05-05 23:00:00,2022-05-06 01:00:00
2022-05-05 23:46:00,2022-05-05 23:50:00,2022-05-05 23:55:00,C3.1,-,0,2022-05-05 23:00:00,2022-05-06 01:00:00
2022-05-05 23:56:00,2022-05-05 23:59:00,2022-05-06 00:03:00,C3.9,-,0,2022-05-05 23:00:00,2022-05-06 01:00:00
2022-05-05 23:56:00,2022-05-05 23:59:00,2022-05-06 00:03:00,C3.9,-,0,2022-05-05 23:00:00,2022-05-06 01:00:00
2022-05-06 15:13:00,2022-05-06 15:17:00,2022-05-06 15:24:00,C1.5,-,0,2022-05-06 14:00:00,2022-05-06 16:00:00
2022-05-06 16:15:00,2022-05-06 16:22:00,2022-05-06 16:27:00,C4.8,-,0,2022-05-06 15:00:00,2022-05-06 17:00:00
2022-05-06 19:32:00,2022-05-06 19:41:00,2022-05-06 19:47:00,C1.2,-,0,2022-05-06 19:00:00,2022-05-06 21:00:00
2022-05-06 20:19:00,2022-05-06 20:34:00,2022-05-06 20:48:00,C1.6,-,0,2022-05-06 19:00:00,2022-05-06 22:00:00
2022-05-06 21:42:00,2022-05-06 21:56:00,2022-05-06 22:08:00,C1.2,-,0,2022-05-06 21:00:00,2022-05-06 23:00:00
2022-05-06 22:20:00,2022-05-06 22:24:00,2022-05-06 22:33:00,C1.1,-,0,2022-05-06 21:00:00,2022-05-07 00:00:00
2022-05-06 23:46:00,2022-05-06 23:53:00,2022-05-07 00:01:00,C1.1,-,0,2022-05-06 23:00:00,2022-05-07 01:00:00
2022-05-06 23:46:00,2022-05-06 23:53:00,2022-05-07 00:01:00,C1.1,-,0,2022-05-06 23:00:00,2022-05-07 01:00:00
2022-05-07 15:00:00,2022-05-07 15:07:00,2022-05-07 15:13:00,C2.2,-,0,2022-05-07 14:00:00,2022-05-07 16:00:00
2022-05-08 19:23:00,2022-05-08 19:38:00,2022-05-08 19:52:00,C8.2,-,0,2022-05-08 18:00:00,2022-05-08 21:00:00
2022-05-09 14:15:00,2022-05-09 14:31:00,2022-05-09 14:42:00,C2.1,-,0,2022-05-09 13:00:00,2022-05-09 16:00:00
2022-05-09 17:56:00,2022-05-09 18:03:00,2022-05-09 18:13:00,C1.5,-,0,2022-05-09 17:00:00,2022-05-09 19:00:00
2022-05-09 20:54:00,2022-05-09 20:57:00,2022-05-09 21:03:00,C1.2,-,0,2022-05-09 20:00:00,2022-05-09 22:00:00
2022-05-09 21:16:00,2022-05-09 21:26:00,2022-05-09 21:38:00,C1.2,-,0,2022-05-09 20:00:00,2022-05-09 23:00:00
2022-05-10 21:19:00,2022-05-10 22:07:00,2022-05-10 22:55:00,C2.1,-,0,2022-05-10 20:00:00,2022-05-11 00:00:00
2022-05-10 22:55:00,2022-05-10 23:02:00,2022-05-10 23:09:00,C1.5,-,0,2022-05-10 22:00:00,2022-05-11 00:00:00
2022-05-10 23:09:00,2022-05-10 23:15:00,2022-05-10 23:19:00,C1.6,-,0,2022-05-10 22:00:00,2022-05-11 00:00:00
2022-05-11 13:55:00,2022-05-11 14:08:00,2022-05-11 14:19:00,C3.5,-,0,2022-05-11 13:00:00,2022-05-11 15:00:00
2022-05-11 14:19:00,2022-05-11 14:24:00,2022-05-11 14:33:00,C3.8,-,0,2022-05-11 13:00:00,2022-05-11 16:00:00
2022-05-11 14:44:00,2022-05-11 14:52:00,2022-05-11 14:58:00,C4.4,-,0,2022-05-11 14:00:00,2022-05-11 16:00:00
2022-05-11 15:34:00,2022-05-11 15:45:00,2022-05-11 16:01:00,C8.6,-,0,2022-05-11 15:00:00,2022-05-11 17:00:00
2022-05-11 16:35:00,2022-05-11 16:49:00,2022-05-11 16:58:00,M1.6,-,0,2022-05-11 16:00:00,2022-05-11 18:00:00
2022-05-11 18:13:00,2022-05-11 18:58:00,2022-05-11 19:27:00,M2.6,-,0,2022-05-11 17:00:00,2022-05-11 20:00:00
2022-05-11 19:27:00,2022-05-11 19:31:00,2022-05-11 19:35:00,M2.2,-,0,2022-05-11 18:00:00,2022-05-11 21:00:00
2022-05-11 22:32:00,2022-05-11 22:41:00,2022-05-11 22:56:00,C4.3,-,0,2022-05-11 22:00:00,2022-05-12 00:00:00
2022-05-12 15:05:00,2022-05-12 15:11:00,2022-05-12 15:15:00,C1.7,-,0,2022-05-12 14:00:00,2022-05-12 16:00:00
2022-05-12 18:02:00,2022-05-12 18:10:00,2022-05-12 18:17:00,C4.3,-,0,2022-05-12 17:00:00,2022-05-12 19:00:00
2022-05-12 20:04:00,2022-05-12 20:19:00,2022-05-12 20:27:00,M1.3,-,0,2022-05-12 19:00:00,2022-05-12 21:00:00
2022-05-12 21:51:00,2022-05-12 22:01:00,2022-05-12 22:09:00,C2.8,-,0,2022-05-12 21:00:00,2022-05-12 23:00:00
2022-05-13 18:27:00,2022-05-13 18:35:00,2022-05-13 18:40:00,C3.3,-,0,2022-05-13 17:00:00,2022-05-13 20:00:00
2022-05-13 22:07:00,2022-05-13 22:26:00,2022-05-13 22:34:00,C2.6,-,0,2022-05-13 21:00:00,2022-05-14 00:00:00
2022-05-14 14:22:00,2022-05-14 14:27:00,2022-05-14 14:31:00,C1.8,-,0,2022-05-14 13:00:00,2022-05-14 16:00:00
2022-05-14 15:10:00,2022-05-14 15:16:00,2022-05-14 15:23:00,C2.1,-,0,2022-05-14 14:00:00,2022-05-14 16:00:00
2022-05-14 16:11:00,2022-05-14 16:25:00,2022-05-14 16:44:00,C2.3,-,0,2022-05-14 15:00:00,2022-05-14 18:00:00
2022-05-14 19:23:00,2022-05-14 19:30:00,2022-05-14 19:48:00,C3.6,-,0,2022-05-14 18:00:00,2022-05-14 21:00:00
2022-05-14 20:04:00,2022-05-14 20:16:00,2022-05-14 20:31:00,C4.2,-,0,2022-05-14 19:00:00,2022-05-14 22:00:00
2022-05-14 21:20:00,2022-05-14 22:07:00,2022-05-14 22:28:00,C5.7,-,0,2022-05-14 20:00:00,2022-05-14 23:00:00
2022-05-14 22:28:00,2022-05-14 22:38:00,2022-05-14 22:45:00,C4.5,-,0,2022-05-14 21:00:00,2022-05-15 00:00:00
2022-05-15 23:27:00,2022-05-15 23:41:00,2022-05-15 23:48:00,C2.0,-,0,2022-05-15 22:00:00,2022-05-16 01:00:00
2022-05-16 14:13:00,2022-05-16 14:19:00,2022-05-16 14:22:00,C4.9,-,0,2022-05-16 13:00:00,2022-05-16 15:00:00
2022-05-16 14:22:00,2022-05-16 14:27:00,2022-05-16 14:31:00,C5.5,-,0,2022-05-16 13:00:00,2022-05-16 16:00:00
2022-05-16 20:40:00,2022-05-16 20:47:00,2022-05-16 20:58:00,C2.5,-,0,2022-05-16 20:00:00,2022-05-16 22:00:00
2022-05-16 20:58:00,2022-05-16 21:02:00,2022-05-16 21:06:00,C2.3,-,0,2022-05-16 20:00:00,2022-05-16 22:00:00
2022-05-16 21:24:00,2022-05-16 21:32:00,2022-05-16 21:40:00,C2.7,-,0,2022-05-16 20:00:00,2022-05-16 23:00:00
2022-05-16 23:03:00,2022-05-16 23:14:00,2022-05-16 23:23:00,C2.4,-,0,2022-05-16 22:00:00,2022-05-17 00:00:00
2022-05-16 23:23:00,2022-05-16 23:29:00,2022-05-16 23:33:00,C2.3,-,0,2022-05-16 22:00:00,2022-05-17 01:00:00
2022-05-17 16:19:00,2022-05-17 16:26:00,2022-05-17 16:33:00,C4.6,-,0,2022-05-17 15:00:00,2022-05-17 18:00:00
2022-05-17 19:29:00,2022-05-17 19:36:00,2022-05-17 19:44:00,C3.2,-,0,2022-05-17 18:00:00,2022-05-17 21:00:00
2022-05-18 15:43:00,2022-05-18 15:49:00,2022-05-18 15:53:00,C4.7,-,0,2022-05-18 15:00:00,2022-05-18 17:00:00
2022-05-18 21:38:00,2022-05-18 21:43:00,2022-05-18 21:45:00,C4.2,-,0,2022-05-18 21:00:00,2022-05-18 23:00:00
2022-05-18 21:45:00,2022-05-18 21:49:00,2022-05-18 21:54:00,C5.1,-,0,2022-05-18 21:00:00,2022-05-18 23:00:00
2022-05-18 21:56:00,2022-05-18 22:02:00,2022-05-18 22:08:00,M1.1,-,0,2022-05-18 21:00:00,2022-05-18 23:00:00
2022-05-19 15:05:00,2022-05-19 15:16:00,2022-05-19 15:23:00,M1.1,-,0,2022-05-19 14:00:00,2022-05-19 16:00:00
2022-05-19 19:00:00,2022-05-19 19:14:00,2022-05-19 19:21:00,C3.3,-,0,2022-05-19 18:00:00,2022-05-19 20:00:00
2022-05-20 18:46:00,2022-05-20 18:53:00,2022-05-20 19:02:00,C2.5,-,0,2022-05-20 18:00:00,2022-05-20 20:00:00
2022-05-20 22:03:00,2022-05-20 22:12:00,2022-05-20 22:17:00,C8.4,-,0,2022-05-20 21:00:00,2022-05-20 23:00:00
2022-05-20 23:24:00,2022-05-20 23:37:00,2022-05-20 23:45:00,C5.2,-,0,2022-05-20 22:00:00,2022-05-21 01:00:00
2022-05-21 14:27:00,2022-05-21 14:35:00,2022-05-21 14:40:00,C2.7,-,0,2022-05-21 13:00:00,2022-05-21 16:00:00
2022-05-21 15:27:00,2022-05-21 15:39:00,2022-05-21 15:48:00,C2.5,-,0,2022-05-21 14:00:00,2022-05-21 17:00:00
2022-05-21 18:59:00,2022-05-21 19:06:00,2022-05-21 19:13:00,C1.9,-,0,2022-05-21 18:00:00,2022-05-21 20:00:00
2022-05-22 14:17:00,2022-05-22 14:31:00,2022-05-22 14:48:00,C3.7,-,0,2022-05-22 13:00:00,2022-05-22 16:00:00
2022-05-22 15:38:00,2022-05-22 15:43:00,2022-05-22 15:50:00,C2.4,-,0,2022-05-22 15:00:00,2022-05-22 17:00:00
2022-05-22 22:01:00,2022-05-22 22:11:00,2022-05-22 22:21:00,C1.6,-,0,2022-05-22 21:00:00,2022-05-22 23:00:00
2022-05-22 22:21:00,2022-05-22 22:30:00,2022-05-22 22:42:00,C1.9,-,0,2022-05-22 21:00:00,2022-05-23 00:00:00
2022-05-22 23:26:00,2022-05-22 23:40:00,2022-05-22 23:49:00,C4.6,-,0,2022-05-22 22:00:00,2022-05-23 01:00:00
2022-05-24 22:03:00,2022-05-24 22:17:00,2022-05-24 22:25:00,C5.1,-,0,2022-05-24 21:00:00,2022-05-24 23:00:00
2022-05-25 16:22:00,2022-05-25 16:40:00,2022-05-25 16:58:00,C2.1,-,0,2022-05-25 15:00:00,2022-05-25 18:00:00
2022-05-25 18:09:00,2022-05-25 18:24:00,2022-05-25 18:43:00,M1.3,-,0,2022-05-25 17:00:00,2022-05-25 20:00:00
2022-05-26 17:31:00,2022-05-26 17:52:00,2022-05-26 18:01:00,C2.8,-,0,2022-05-26 17:00:00,2022-05-26 19:00:00
2022-05-26 19:13:00,2022-05-26 19:21:00,2022-05-26 19:27:00,C1.7,-,0,2022-05-26 18:00:00,2022-05-26 20:00:00
2022-05-27 15:30:00,2022-05-27 15:43:00,2022-05-27 15:52:00,C1.3,-,0,2022-05-27 15:00:00,2022-05-27 17:00:00
2022-05-27 19:26:00,2022-05-27 19:33:00,2022-05-27 19:38:00,C1.4,-,0,2022-05-27 18:00:00,2022-05-27 21:00:00
2022-05-28 18:53:00,2022-05-28 19:04:00,2022-05-28 19:12:00,C1.8,-,0,2022-05-28 18:00:00,2022-05-28 20:00:00
2022-06-09 22:03:00,2022-06-09 23:15:00,2022-06-09 23:43:00,C2.6,-,0,2022-06-09 21:00:00,2022-06-10 01:00:00
2022-06-10 14:10:00,2022-06-10 14:32:00,2022-06-10 15:01:00,C2.3,-,0,2022-06-10 13:00:00,2022-06-10 16:00:00
2022-06-11 14:01:00,2022-06-11 14:10:00,2022-06-11 14:19:00,C1.2,-,0,2022-06-11 13:00:00,2022-06-11 15:00:00
2022-06-11 21:56:00,2022-06-11 22:27:00,2022-06-11 22:45:00,C1.3,-,0,2022-06-11 21:00:00,2022-06-12 00:00:00
2022-06-12 21:29:00,2022-06-12 21:40:00,2022-06-12 21:57:00,C2.0,-,0,2022-06-12 20:00:00,2022-06-12 23:00:00
2022-06-13 21:19:00,2022-06-13 21:24:00,2022-06-13 21:28:00,C8.5,-,0,2022-06-13 20:00:00,2022-06-13 22:00:00
2022-06-14 14:11:00,2022-06-14 14:20:00,2022-06-14 14:26:00,C8.6,-,0,2022-06-14 13:00:00,2022-06-14 15:00:00
2022-06-14 15:56:00,2022-06-14 16:02:00,2022-06-14 16:19:00,C1.3,-,0,2022-06-14 15:00:00,2022-06-14 17:00:00
2022-06-14 17:34:00,2022-06-14 17:44:00,2022-06-14 17:59:00,C3.9,-,0,2022-06-14 17:00:00,2022-06-14 19:00:00
2022-06-14 18:27:00,2022-06-14 18:42:00,2022-06-14 18:53:00,C2.2,-,0,2022-06-14 17:00:00,2022-06-14 20:00:00
2022-06-14 23:21:00,2022-06-14 23:24:00,2022-06-14 23:28:00,C2.5,-,0,2022-06-14 22:00:00,2022-06-15 00:00:00
2022-06-16 15:36:00,2022-06-16 15:40:00,2022-06-16 15:44:00,C1.7,-,0,2022-06-16 15:00:00,2022-06-16 17:00:00
2022-06-16 19:39:00,2022-06-16 19:43:00,2022-06-16 19:47:00,C1.6,-,0,2022-06-16 19:00:00,2022-06-16 21:00:00
2022-06-17 14:55:00,2022-06-17 15:05:00,2022-06-17 18:18:00,C4.3,-,0,2022-06-17 14:00:00,2022-06-17 19:00:00
2022-06-17 18:18:00,2022-06-17 18:25:00,2022-06-17 18:32:00,C3.3,-,0,2022-06-17 17:00:00,2022-06-17 20:00:00
2022-06-18 17:34:00,2022-06-18 17:44:00,2022-06-18 17:50:00,C1.4,-,0,2022-06-18 17:00:00,2022-06-18 19:00:00
2022-06-18 20:53:00,2022-06-18 21:05:00,2022-06-18 21:12:00,C4.8,-,0,2022-06-18 20:00:00,2022-06-18 22:00:00
2022-06-19 17:34:00,2022-06-19 17:49:00,2022-06-19 18:00:00,C2.2,-,0,2022-06-19 17:00:00,2022-06-19 19:00:00
2022-06-19 19:53:00,2022-06-19 20:10:00,2022-06-19 20:28:00,C4.0,-,0,2022-06-19 19:00:00,2022-06-19 21:00:00
2022-06-19 21:54:00,2022-06-19 22:04:00,2022-06-19 22:10:00,C2.5,-,0,2022-06-19 21:00:00,2022-06-19 23:00:00
2022-06-20 14:46:00,2022-06-20 15:17:00,2022-06-20 15:19:00,C3.3,-,0,2022-06-20 14:00:00,2022-06-20 16:00:00
2022-06-20 15:19:00,2022-06-20 15:26:00,2022-06-20 15:39:00,C4.4,-,0,2022-06-20 14:00:00,2022-06-20 17:00:00
2022-06-20 16:05:00,2022-06-20 16:10:00,2022-06-20 16:17:00,C4.5,-,0,2022-06-20 15:00:00,2022-06-20 17:00:00
2022-06-20 22:02:00,2022-06-20 22:05:00,2022-06-20 22:09:00,C2.1,-,0,2022-06-20 21:00:00,2022-06-20 23:00:00
2022-06-20 23:41:00,2022-06-20 23:55:00,2022-06-21 00:03:00,C2.1,-,0,2022-06-20 23:00:00,2022-06-21 01:00:00
2022-06-20 23:41:00,2022-06-20 23:55:00,2022-06-21 00:03:00,C2.1,-,0,2022-06-20 23:00:00,2022-06-21 01:00:00
2022-06-21 16:01:00,2022-06-21 16:21:00,2022-06-21 16:48:00,C5.6,-,0,2022-06-21 15:00:00,2022-06-21 18:00:00
2022-06-22 14:34:00,2022-06-22 14:39:00,2022-06-22 14:46:00,C1.3,-,0,2022-06-22 14:00:00,2022-06-22 16:00:00
2022-06-22 15:06:00,2022-06-22 15:16:00,2022-06-22 15:26:00,C1.3,-,0,2022-06-22 14:00:00,2022-06-22 16:00:00
2022-06-22 15:26:00,2022-06-22 15:43:00,2022-06-22 15:47:00,C1.7,-,0,2022-06-22 14:00:00,2022-06-22 17:00:00
2022-06-22 16:16:00,2022-06-22 16:23:00,2022-06-22 16:27:00,C3.3,-,0,2022-06-22 15:00:00,2022-06-22 17:00:00
2022-06-22 19:06:00,2022-06-22 19:09:00,2022-06-22 19:17:00,C1.1,-,0,2022-06-22 18:00:00,2022-06-22 20:00:00
2022-06-22 20:04:00,2022-06-22 20:07:00,2022-06-22 20:11:00,C1.5,-,0,2022-06-22 19:00:00,2022-06-22 21:00:00
2022-06-22 21:26:00,2022-06-22 21:33:00,2022-06-22 21:40:00,C1.1,-,0,2022-06-22 20:00:00,2022-06-22 23:00:00
2022-06-22 23:28:00,2022-06-22 23:36:00,2022-06-22 23:43:00,C3.5,-,0,2022-06-22 22:00:00,2022-06-23 01:00:00
2022-06-23 14:22:00,2022-06-23 14:27:00,2022-06-23 14:32:00,C1.1,-,0,2022-06-23 13:00:00,2022-06-23 16:00:00
2022-06-23 19:57:00,2022-06-23 20:09:00,2022-06-23 20:19:00,C2.2,-,0,2022-06-23 19:00:00,2022-06-23 21:00:00
2022-06-23 20:19:00,2022-06-23 20:23:00,2022-06-23 20:31:00,C3.6,-,0,2022-06-23 19:00:00,2022-06-23 22:00:00
2022-06-23 22:02:00,2022-06-23 22:10:00,2022-06-23 22:14:00,C1.9,-,0,2022-06-23 21:00:00,2022-06-23 23:00:00
2022-06-24 18:37:00,2022-06-24 18:44:00,2022-06-24 18:51:00,C1.1,-,0,2022-06-24 18:00:00,2022-06-24 20:00:00
2022-06-25 13:52:00,2022-06-25 14:02:00,2022-06-25 14:06:00,C1.2,-,0,2022-06-25 13:00:00,2022-06-25 15:00:00
2022-06-27 18:24:00,2022-06-27 18:43:00,2022-06-27 18:52:00,C1.4,-,0,2022-06-27 17:00:00,2022-06-27 20:00:00
2022-06-29 23:00:00,2022-06-29 23:13:00,2022-06-29 23:20:00,C1.4,-,0,2022-06-29 22:00:00,2022-06-30 00:00:00
2022-07-03 19:32:00,2022-07-03 19:54:00,2022-07-03 20:04:00,C3.1,-,0,2022-07-03 19:00:00,2022-07-03 21:00:00
2022-07-04 22:36:00,2022-07-04 22:45:00,2022-07-04 22:50:00,C1.1,-,0,2022-07-04 22:00:00,2022-07-05 00:00:00
2022-07-08 14:04:00,2022-07-08 14:21:00,2022-07-08 14:26:00,C1.3,-,0,2022-07-08 13:00:00,2022-07-08 15:00:00
2022-07-08 19:03:00,2022-07-08 19:08:00,2022-07-08 19:16:00,C1.6,-,0,2022-07-08 18:00:00,2022-07-08 20:00:00
2022-07-08 20:07:00,2022-07-08 20:49:00,2022-07-08 21:28:00,M2.5,-,0,2022-07-08 19:00:00,2022-07-08 22:00:00
2022-07-09 20:56:00,2022-07-09 21:03:00,2022-07-09 21:07:00,C5.1,-,0,2022-07-09 20:00:00,2022-07-09 22:00:00
2022-07-09 22:26:00,2022-07-09 22:45:00,2022-07-09 23:00:00,C4.6,-,0,2022-07-09 21:00:00,2022-07-10 00:00:00
2022-07-10 13:55:00,2022-07-10 14:03:00,2022-07-10 14:09:00,C4.1,-,0,2022-07-10 13:00:00,2022-07-10 15:00:00
2022-07-10 15:06:00,2022-07-10 15:13:00,2022-07-10 15:24:00,C2.7,-,0,2022-07-10 14:00:00,2022-07-10 16:00:00
2022-07-10 17:46:00,2022-07-10 17:53:00,2022-07-10 18:03:00,C2.6,-,0,2022-07-10 17:00:00,2022-07-10 19:00:00
2022-07-10 18:05:00,2022-07-10 18:11:00,2022-07-10 18:15:00,C4.2,-,0,2022-07-10 17:00:00,2022-07-10 19:00:00
2022-07-10 19:21:00,2022-07-10 19:30:00,2022-07-10 19:37:00,C2.0,-,0,2022-07-10 18:00:00,2022-07-10 21:00:00
2022-07-10 20:19:00,2022-07-10 20:26:00,2022-07-10 20:36:00,C2.0,-,0,2022-07-10 19:00:00,2022-07-10 22:00:00
2022-07-10 20:42:00,2022-07-10 20:45:00,2022-07-10 20:49:00,C2.2,-,0,2022-07-10 20:00:00,2022-07-10 22:00:00
2022-07-10 21:05:00,2022-07-10 21:13:00,2022-07-10 21:19:00,C1.8,-,0,2022-07-10 20:00:00,2022-07-10 22:00:00
2022-07-10 21:19:00,2022-07-10 21:25:00,2022-07-10 21:30:00,C2.0,-,0,2022-07-10 20:00:00,2022-07-10 23:00:00
